price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,price_category,screen_resolution_k,chip_model,chip_model_encoded,brand_encoded,screen_tech_encoded,screen_resolution_k_encoded
12450000.0,12.0,256,6.62,AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 888,11636590.751711933,10956968.22893195,8814153.412615655,8514044.54111523
9350000.0,12.0,256,6.55,Fluid AMOLED,120.0,48,4,OnePlus,High,HD,Snapdragon 870,8864552.14606634,10956968.22893195,10720633.280757098,8514044.54111523
10950000.0,12.0,256,6.55,"Fluid AMOLED, 120Hz, HDR10+",120.0,50,3,OnePlus,High,HD,Snapdragon 888,11636590.751711933,10956968.22893195,9861511.041009463,8514044.54111523
5950000.0,12.0,512,6.7,OLED,120.0,50,3,OnePlus,Medium,HD,Dimensity 8100max,10008581.943818536,12335003.154574132,10644464.121710658,8557935.866096748
7550000.0,16.0,512,6.74,AMOLED,120.0,64,3,OnePlus,Medium,HD,Dimensity 9000,9943470.031545741,10956968.22893195,8814153.412615655,8514044.54111523
9150000.0,16.0,512,6.74,AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 1,13372080.320310604,10956968.22893195,8814153.412615655,8514044.54111523
9850000.0,24.0,1024,6.74,AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 2,14995935.946104903,10956968.22893195,8814153.412615655,8514044.54111523
6250000.0,16.0,512,6.74,AMOLED,120.0,50,2,OnePlus,Medium,HD,Snapdragon 7 gen 3,9502507.886435332,12028753.066947073,8684478.137766974,8622095.701029267
8990000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 2,14925593.505980069,11645995.510156393,12819715.382906001,8546529.176983478
11950000.0,16.0,512,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 2,15332635.452985777,12028753.066947073,13129139.374820763,8622095.701029267
11450000.0,24.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 3,17523298.831291277,11645995.510156393,12819715.382906001,8546529.176983478
9950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,2,OnePlus,High,HD,Dimensity 9300 plus,9946828.219099512,11999574.58314556,13067163.823985457,8478074.60955868
7450000.0,16.0,1024,6.74,AMOLED,120.0,50,2,OnePlus,Medium,HD,Dimensity 9300,10102926.527631732,11645995.510156393,8734039.109685032,8546529.176983478
8550000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 3,18545581.169619024,11999574.58314556,13067163.823985457,8478074.60955868
10950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 e,15285371.239516811,10956968.22893195,13064211.0935857,8514044.54111523
9950000.0,16.0,512,6.7,Fluid AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 1,13072245.186554987,12335003.154574132,10550603.124530569,8557935.866096748
11590000.0,16.0,256,6.74,Fluid AMOLED,120.0,50,3,OnePlus,High,HD,Dimensity 9000,9767486.358938409,11645995.510156393,10305397.273603115,8546529.176983478
9950000.0,16.0,128,6.74,Fluid AMOLED,120.0,50,2,OnePlus,High,HD,Snapdragon 7 gen 3,9299447.125658508,11645995.510156393,10305397.273603115,8546529.176983478
7450000.0,8.0,128,6.43,AMOLED,90.0,64,3,OnePlus,Medium,HD,Dimensity 900,9777400.90522562,12335003.154574132,8906548.335996285,8557935.866096748
7750000.0,12.0,256,6.7,Fluid AMOLED,120.0,50,3,OnePlus,Medium,HD,Snapdragon 782g,9489574.818269098,10956968.22893195,10720633.280757098,8514044.54111523
5950000.0,8.0,256,6.72,IPS LCD,120.0,108,3,OnePlus,Medium,HD,Snapdragon 695,8219437.68627511,11645995.510156393,4303207.424525562,8546529.176983478
7750000.0,8.0,256,6.7,Fluid AMOLED,120.0,50,2,OnePlus,Medium,HD,Snapdragon 7 gen 3,9299447.125658508,11645995.510156393,10305397.273603115,8546529.176983478
6590000.0,8.0,256,6.67,AMOLED,120.0,50,2,OnePlus,Medium,HD,Snapdragon 695,8219437.68627511,11645995.510156393,8734039.109685032,8546529.176983478
6950000.0,8.0,128,6.72,IPS LCD,120.0,108,3,OnePlus,Medium,HD,Snapdragon 695,8124330.292437547,12027086.400280407,4366588.32807571,8558835.587253692
32890000.0,16.0,256,7.82,Foldable LTPO3 Flexi-fluid AMOLED | Màn phụ: LTPO3 Super Fluid OLED,120.0,64,3,OnePlus,Premium,2K,Snapdragon 8 e,15285371.239516811,10956968.22893195,9861511.041009463,23075629.60042061
36890000.0,16.0,512,7.82,Foldable LTPO3 Flexi-fluid AMOLED | Màn phụ: LTPO3 Super Fluid OLED,120.0,64,3,OnePlus,Premium,2K,Snapdragon 8 gen 2,14995935.946104903,10956968.22893195,9861511.041009463,23075629.60042061
1990000.0,3.0,64,6.56,IPS LCD,60.0,8,1,OPPO,Low,HD,Helio G35,8664592.534174552,9092694.00630915,4366588.32807571,8558835.587253692
3290000.0,4.0,128,6.56,IPS LCD,90.0,8,2,OPPO,Medium,HD,Helio G85,6810816.778924034,8746825.81635263,4288959.5418210775,8557935.866096748
4790000.0,8.0,128,6.72,LTPS LCD,60.0,50,2,OPPO,Medium,HD,Helio G85,6801847.91632077,8971475.774488393,9342509.742067173,8478074.60955868
4190000.0,6.0,128,6.56,IPS LCD,90.0,13,2,OPPO,Medium,HD,Snapdragon 680,8157749.058715783,9167598.836494735,4234313.623719911,8514044.54111523
4690000.0,8.0,128,6.56,IPS LCD,90.0,50,2,OPPO,Medium,HD,Snapdragon 680,8157749.058715783,9167598.836494735,4234313.623719911,8514044.54111523
3990000.0,8.0,256,6.43,AMOLED,90.0,50,2,OPPO,Medium,HD,Snapdragon 680,7671182.965299685,8746825.81635263,8906548.335996285,8557935.866096748
5790000.0,8.0,256,6.72,IPS LCD,60.0,64,3,OPPO,Medium,HD,Snapdragon 695,8172506.1338941455,8971475.774488393,4272590.376194736,8478074.60955868
32490000.0,16.0,512,7.82,OLED,120.0,64,3,OPPO,Premium,2K,Snapdragon 8 gen 2,14925593.505980069,8889295.110781914,10622259.972943468,22851610.317769624
14490000.0,12.0,256,6.7,AMOLED,120.0,50,3,OPPO,High,FHD,Snapdragon 8 gen 1,13372080.320310604,9167598.836494735,8814153.412615655,20170737.8872442
13990000.0,8.0,256,6.4,AMOLED,90.0,50,3,OPPO,High,HD,Dimensity 1300,9729058.134294728,8746825.81635263,8906548.335996285,8557935.866096748
7990000.0,8.0,128,6.7,AMOLED,120.0,64,3,OPPO,Medium,HD,Dimensity 7050,8841489.66000701,9092694.00630915,8570011.200063622,8558835.587253692
8490000.0,8.0,256,6.7,AMOLED,120.0,64,3,OPPO,High,HD,Dimensity 7050,8841489.66000701,9092694.00630915,8570011.200063622,8558835.587253692
2820000.0,3.0,64,6.56,IPS LCD,60.0,8,1,OPPO,Low,HD,Helio G35,8630009.20084122,8560957.506030804,4344292.7188585885,8622095.701029267
2450000.0,4.0,128,6.56,IPS LCD,90.0,8,2,OPPO,Low,HD,Helio G85,6571712.702931445,9167598.836494735,4234313.623719911,8514044.54111523
6450000.0,12.0,256,6.7,OLED,120.0,108,2,OPPO,Medium,HD,Snapdragon 695,8124330.292437547,9092694.00630915,10779507.739710953,8558835.587253692
2650000.0,12.0,256,6.56,IPS LCD,90.0,13,1,OPPO,Low,HD,Dimensity 6020,8741205.568048028,8889295.110781914,4303207.424525562,8546529.176983478
5990000.0,12.0,512,6.7,AMOLED,120.0,64,2,OPPO,Medium,HD,Dimensity 7050,8711942.607102878,9167598.836494735,8814153.412615655,8514044.54111523
2950000.0,6.0,128,6.56,IPS LCD,90.0,50,2,OPPO,Low,HD,Helio G85,6524290.971909268,9092694.00630915,4366588.32807571,8558835.587253692
3250000.0,12.0,256,6.67,IPS LCD,120.0,50,1,OPPO,Medium,HD,Dimensity 6300,7915850.122689975,8889295.110781914,4303207.424525562,8546529.176983478
2700000.0,8.0,512,6.67,IPS LCD,120.0,32,2,OPPO,Low,HD,Dimensity 6300,7985813.574844815,9092694.00630915,4366588.32807571,8558835.587253692
3450000.0,6.0,128,6.67,IPS LCD,90.0,8,1,OPPO,Medium,HD,Snapdragon 6,9014592.534174552,8560957.506030804,4344292.7188585885,8622095.701029267
5650000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Snapdragon 695,8021956.605370469,8560957.506030804,8684478.137766974,8622095.701029267
4450000.0,8.0,256,6.67,IPS LCD,90.0,50,1,OPPO,Medium,HD,Snapdragon 6,8972925.867507886,8746825.81635263,4288959.5418210775,8557935.866096748
4680000.0,12.0,512,6.7,AMOLED,120.0,64,2,OPPO,Medium,HD,Dimensity 7050,8702265.18774804,8560957.506030804,8684478.137766974,8622095.701029267
3650000.0,12.0,256,6.67,IPS LCD,120.0,50,2,OPPO,Medium,HD,Dimensity 6300,7915850.122689975,8889295.110781914,4303207.424525562,8546529.176983478
2150000.0,6.0,128,6.51,IPS LCD,60.0,13,3,OPPO,Low,HD,Helio p35,8999522.578572264,8889295.110781914,4303207.424525562,8546529.176983478
3700000.0,4.0,128,6.56,IPS LCD,60.0,13,2,OPPO,Medium,HD,Helio G35,8593342.534174552,9167598.836494735,4234313.623719911,8514044.54111523
3950000.0,8.0,512,6.72,IPS LCD,60.0,50,2,OPPO,Medium,HD,Helio G85,6801847.91632077,8971475.774488393,4272590.376194736,8478074.60955868
4650000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Snapdragon 6 gen 1,9046793.600721044,9092694.00630915,8570011.200063622,8558835.587253692
4250000.0,12.0,512,6.67,IPS LCD,90.0,50,2,OPPO,Medium,HD,Dimensity 6300,7745158.206672402,8746825.81635263,4288959.5418210775,8557935.866096748
6950000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Dimensity 7300,9057599.069576811,8889295.110781914,8734039.109685032,8546529.176983478
4750000.0,8.0,256,6.67,IPS LCD,90.0,50,2,OPPO,Medium,HD,Snapdragon 680,7809703.661217856,8560957.506030804,4344292.7188585885,8622095.701029267
4730000.0,6.0,128,6.56,IPS LCD,90.0,13,2,OPPO,Medium,HD,Snapdragon 680,7895461.236975432,9092694.00630915,4366588.32807571,8558835.587253692
6500000.0,8.0,256,6.43,"AMOLED, 90Hz",90.0,50,2,OPPO,Medium,HD,Snapdragon 680,7809703.661217856,8560957.506030804,9861511.041009463,8622095.701029267
3950000.0,8.0,128,6.43,Super AMOLED,60.0,48,4,OPPO,Medium,HD,Helio p95,9861511.041009463,8889295.110781914,7690201.089084303,8546529.176983478
5620000.0,8.0,256,6.59,IPS LCD,90.0,50,2,OPPO,Medium,HD,Snapdragon 680,7895461.236975432,9092694.00630915,4366588.32807571,8558835.587253692
7200000.0,12.0,256,6.6,"IPS LCD, 90Hz",90.0,48,2,OPPO,Medium,HD,Dimensity 810,9081748.731312577,8746825.81635263,9861511.041009463,8557935.866096748
890000.0,6.0,128,6.53,IPS LCD,60.0,48,2,OPPO,Low,HD,Helio p70,9861511.041009463,9092694.00630915,4366588.32807571,8558835.587253692
750000.0,6.0,128,6.3,IPS LCD,60.0,16,2,OPPO,Low,HD,Helio p60,9861511.041009463,8560957.506030804,4344292.7188585885,8622095.701029267
26650000.0,16.0,1024,7.82,Màn hình trong: Foldable LTPO3 OLED | Màn hình ngoài: LTPO3 OLED,120.0,64,3,OPPO,Premium,2K,Snapdragon 8 gen 2,14925593.505980069,8889295.110781914,9861511.041009463,22851610.317769624
17450000.0,12.0,512,6.8,Foldable LTPO AMOLED | Màn phụ: AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9200,10509912.26059838,8889295.110781914,9861511.041009463,8546529.176983478
31650000.0,16.0,1024,8.12,Màn hình trong: Foldable LTPO OLED | Màn hình ngoài: LTPO OLED,120.0,50,3,OPPO,Premium,2K,Snapdragon 8 e,15431141.382277029,8560957.506030804,9861511.041009463,23385232.291367937
9450000.0,12.0,256,6.55,AMOLED,120.0,50,3,OPPO,High,HD,Snapdragon 888,11506006.309148263,8560957.506030804,8684478.137766974,8622095.701029267
21950000.0,12.0,512,6.7,LTPO2 AMOLED,120.0,50,3,OPPO,Premium,FHD,Snapdragon 8 gen 1,12794682.288348677,8889295.110781914,9861511.041009463,19645905.391267832
15750000.0,16.0,512,6.74,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9200,10233470.031545741,8971475.774488393,8652998.667789413,8478074.60955868
19950000.0,16.0,512,6.82,LTPO3 AMOLED,120.0,50,3,OPPO,Premium,FHD,Snapdragon 8 gen 2,14925593.505980069,8889295.110781914,9861511.041009463,19645905.391267832
11950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,64,3,OPPO,High,HD,Dimensity 9300,10179208.83280757,8560957.506030804,13129139.374820763,8622095.701029267
17250000.0,16.0,512,6.82,LTPO AMOLED,120.0,50,4,OPPO,Premium,FHD,Snapdragon 8 gen 3,16414514.1337292,8746825.81635263,12339695.887984946,19532316.98830952
26790000.0,16.0,1024,6.82,LTPO AMOLED,120.0,50,4,OPPO,Premium,FHD,Snapdragon 8 gen 3,16414514.1337292,8746825.81635263,12339695.887984946,19532316.98830952
12990000.0,16.0,256,6.31,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9400,10942618.296529967,9092694.00630915,8570011.200063622,8558835.587253692
15450000.0,16.0,1024,6.6,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9400 plus,9861511.041009463,8560957.506030804,8684478.137766974,8622095.701029267
13450000.0,16.0,1024,6.59,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9400,11514239.262314972,8971475.774488393,8652998.667789413,8478074.60955868
17950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,4,OPPO,Premium,HD,Dimensity 9400,10942618.296529967,9092694.00630915,12575940.45741325,8558835.587253692
15950000.0,16.0,1024,6.3,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9500,10752540.005735587,8889295.110781914,8734039.109685032,8546529.176983478
16950000.0,16.0,1024,6.78,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9500,10980425.867507886,9092694.00630915,8570011.200063622,8558835.587253692
19950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,4,OPPO,Premium,HD,Dimensity 9500,10855425.867507886,8560957.506030804,13129139.374820763,8622095.701029267
24950000.0,16.0,1024,6.82,LTPO AMOLED,120.0,50,4,OPPO,Premium,FHD,Snapdragon 8 e,15431141.382277029,8560957.506030804,13129139.374820763,19818323.483608194
7150000.0,12.0,256,6.59,IPS LCD,120.0,64,3,OPPO,Medium,HD,Dimensity 8000 max,9861511.041009463,8889295.110781914,4303207.424525562,8546529.176983478
8950000.0,12.0,256,6.62,OLED,120.0,50,3,OPPO,High,HD,Snapdragon 888,11453576.686194982,8971475.774488393,9965924.590656452,8478074.60955868
4950000.0,12.0,256,6.72,IPS LCD,120.0,108,2,OPPO,Medium,HD,Snapdragon 695,8165646.68769716,9167598.836494735,4234313.623719911,8514044.54111523
6330000.0,12.0,512,6.7,AMOLED,120.0,50,3,OPPO,Medium,HD,Snapdragon 782g,9751373.673644967,9092694.00630915,8570011.200063622,8558835.587253692
6350000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Snapdragon 7 gen 3,9299447.125658508,8889295.110781914,8734039.109685032,8546529.176983478
11550000.0,16.0,512,6.74,OLED,120.0,50,3,OPPO,High,HD,Dimensity 8200,9491208.83280757,8560957.506030804,10626020.563149901,8622095.701029267
12950000.0,16.0,512,6.74,OLED,120.0,64,3,OPPO,High,HD,Snapdragon 8 gen 1,13038118.374101464,9092694.00630915,10779507.739710953,8558835.587253692
6950000.0,12.0,512,6.7,OLED,120.0,50,3,OPPO,Medium,HD,Dimensity 8200,9491208.83280757,8560957.506030804,10626020.563149901,8622095.701029267
8950000.0,8.0,256,6.7,AMOLED,120.0,64,3,OPPO,High,HD,Dimensity 7050,8841489.66000701,9092694.00630915,8570011.200063622,8558835.587253692
9950000.0,12.0,512,6.74,OLED,120.0,50,3,OPPO,High,HD,Snapdragon 8 gen 1,12390262.427934296,8560957.506030804,10626020.563149901,8622095.701029267
6150000.0,16.0,512,6.7,AMOLED,120.0,50,3,OPPO,Medium,HD,Dimensity 8250,9861511.041009463,8746825.81635263,8906548.335996285,8557935.866096748
8350000.0,12.0,256,6.67,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 6300,7848071.639360944,8560957.506030804,8684478.137766974,8622095.701029267
12250000.0,16.0,512,6.7,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9200,10541162.339238048,9092694.00630915,8570011.200063622,8558835.587253692
8950000.0,16.0,1024,6.59,AMOLED,120.0,50,2,OPPO,High,HD,Dimensity 8350,9861511.041009463,8746825.81635263,8906548.335996285,8557935.866096748
7990000.0,12.0,256,6.67,AMOLED,120.0,50,3,OPPO,Medium,HD,Snapdragon 6 gen 1,9046793.600721044,9092694.00630915,8570011.200063622,8558835.587253692
6990000.0,8.0,256,6.67,AMOLED,120.0,50,3,OPPO,Medium,HD,Helio G100,9054592.534174552,9167598.836494735,8814153.412615655,8514044.54111523
11950000.0,16.0,1024,6.83,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 8350,9861511.041009463,8889295.110781914,8734039.109685032,8546529.176983478
9750000.0,8.0,128,6.43,AMOLED,90.0,64,3,OPPO,High,HD,Dimensity 900,9605425.867507886,9092694.00630915,8570011.200063622,8558835.587253692
7550000.0,8.0,256,6.4,AMOLED,60.0,64,3,OPPO,Medium,HD,Dimensity 800,8938759.20084122,8746825.81635263,8906548.335996285,8557935.866096748
9450000.0,8.0,256,6.43,AMOLED,90.0,64,3,OPPO,High,HD,Dimensity 900,9617925.867507886,8560957.506030804,8684478.137766974,8622095.701029267
17450000.0,12.0,256,6.5,AMOLED,90.0,50,3,OPPO,Premium,HD,Dimensity 1200 max,9861511.041009463,9167598.836494735,8814153.412615655,8514044.54111523
7950000.0,8.0,128,6.43,OLED,60.0,64,3,OPPO,Medium,HD,Snapdragon 695,8172506.1338941455,8971475.774488393,9965924.590656452,8478074.60955868
7080000.0,8.0,256,6.4,AMOLED,90.0,50,3,OPPO,Medium,HD,Dimensity 1300,10058105.753342345,9167598.836494735,8814153.412615655,8514044.54111523
12950000.0,12.0,256,6.7,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 8100max,9675248.610485204,9092694.00630915,8570011.200063622,8558835.587253692
6950000.0,12.0,256,6.7,OLED,120.0,108,3,OPPO,Medium,HD,Snapdragon 695,8378863.452005407,8746825.81635263,10644464.121710658,8557935.866096748
9250000.0,12.0,256,6.7,AMOLED,120.0,64,2,OPPO,High,HD,Snapdragon 778g,9317785.956303306,8746825.81635263,8906548.335996285,8557935.866096748
12750000.0,16.0,512,6.7,AMOLED,120.0,50,2,OPPO,High,HD,Dimensity 8100max,9841915.27715187,8889295.110781914,8734039.109685032,8546529.176983478
14550000.0,16.0,512,6.7,AMOLED,120.0,50,3,OPPO,High,HD,Snapdragon 8 gen 1,13072245.186554987,8746825.81635263,8906548.335996285,8557935.866096748
9050000.0,8.0,256,6.5,AMOLED,60.0,48,4,OPPO,High,HD,Snapdragon 730g,9387835.687834317,9092694.00630915,8570011.200063622,8558835.587253692
7500000.0,8.0,128,6.5,Amoled,90.0,48,4,OPPO,Medium,HD,Snapdragon 765g,8862604.497868063,8889295.110781914,9861511.041009463,8546529.176983478
8450000.0,8.0,256,6.67,OLED,120.0,64,3,Xiaomi,High,HD,Dimensity 1200,9276570.955058748,7676774.994967286,10622259.972943468,8546529.176983478
7790000.0,8.0,256,6.7,AMOLED,120.0,100,2,Realme,Medium,HD,Dimensity 7050,8779335.119359795,5818030.367325144,8734039.109685032,8546529.176983478
4590000.0,8.0,128,6.4,Super AMOLED,90.0,108,2,Realme,Medium,HD,Helio G99,7258005.520504731,5827879.903132269,7795752.3659306,8622095.701029267
2390000.0,4.0,128,6.74,IPS LCD,90.0,50,2,Realme,Low,HD,Unisoc t612,9472391.46762806,5910151.104100946,4272590.376194736,8478074.60955868
3750000.0,8.0,256,6.74,IPS LCD,90.0,50,1,Realme,Medium,HD,Tiger t612,9034792.209573446,5744001.104100946,4366588.32807571,8558835.587253692
3480000.0,6.0,128,6.72,IPS LCD,90.0,64,2,Realme,Medium,HD,Helio G88,9176324.048328575,5818030.367325144,4303207.424525562,8546529.176983478
4250000.0,8.0,256,6.6,IPS LCD,90.0,50,1,Realme,Medium,HD,Dimensity 810,9210009.600877794,5744001.104100946,4366588.32807571,8558835.587253692
3950000.0,8.0,256,6.6,IPS LCD,90.0,50,2,Realme,Medium,HD,Dimensity 700,8208579.31500676,5827879.903132269,4344292.7188585885,8622095.701029267
3950000.0,12.0,256,6.72,IPS LCD,120.0,108,2,Realme,Medium,HD,Snapdragon 695,8219437.68627511,5818030.367325144,4303207.424525562,8546529.176983478
4750000.0,12.0,256,6.7,AMOLED,120.0,108,3,Realme,Medium,HD,Dimensity 1080,9329574.818269098,5744001.104100946,8570011.200063622,8558835.587253692
7950000.0,8.0,256,6.4,Super AMOLED,90.0,108,2,Realme,Medium,HD,Helio G99,7053907.824882665,5806373.631471516,7721792.7785829995,8557935.866096748
3250000.0,12.0,256,6.43,Super AMOLED,90.0,64,2,Realme,Medium,HD,Dimensity 6020,8977128.83280757,5910151.104100946,7792726.352464805,8478074.60955868
5950000.0,12.0,512,6.7,AMOLED,120.0,100,2,Realme,Medium,HD,Dimensity 7050,8778716.800651265,5910151.104100946,8652998.667789413,8478074.60955868
7150000.0,12.0,1024,6.7,AMOLED,120.0,200,3,Realme,Medium,HD,Dimensity 7050,8841489.66000701,5744001.104100946,8570011.200063622,8558835.587253692
4850000.0,12.0,512,6.67,IPS LCD,120.0,50,2,Realme,Medium,HD,Dimensity 6100,8035007.886435331,5827879.903132269,4344292.7188585885,8622095.701029267
4490000.0,8.0,128,6.72,IPS LCD,120.0,108,2,Realme,Medium,HD,Dimensity 6100,8445027.801080799,5818030.367325144,4303207.424525562,8546529.176983478
5550000.0,8.0,256,6.72,IPS LCD,90.0,108,2,Realme,Medium,HD,Snapdragon 685,8764808.83280757,5827879.903132269,4344292.7188585885,8622095.701029267
5950000.0,8.0,256,6.67,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 7050,8841489.66000701,5744001.104100946,8570011.200063622,8558835.587253692
5450000.0,12.0,256,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Snapdragon 6 gen 1,8740340.694006309,5806373.631471516,8906548.335996285,8557935.866096748
8950000.0,12.0,256,6.7,AMOLED,120.0,64,3,Realme,High,HD,Snapdragon 7,9168222.172149617,5795715.337238996,8814153.412615655,8514044.54111523
5350000.0,8.0,256,6.72,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300,7745158.206672402,5806373.631471516,4288959.5418210775,8557935.866096748
6850000.0,12.0,256,6.67,AMOLED,120.0,50,1,Realme,Medium,HD,Dimensity 7300,9144592.534174552,5795715.337238996,8814153.412615655,8514044.54111523
5250000.0,12.0,256,6.67,AMOLED,120.0,50,1,Realme,Medium,HD,Dimensity 7300,9035563.734081084,5806373.631471516,8906548.335996285,8557935.866096748
7350000.0,12.0,512,6.7,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,8947561.112070294,5818030.367325144,8734039.109685032,8546529.176983478
6950000.0,12.0,512,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Snapdragon 7,8742430.933945129,5806373.631471516,8906548.335996285,8557935.866096748
4490000.0,8.0,128,6.67,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300,7985813.574844815,5744001.104100946,4366588.32807571,8558835.587253692
3950000.0,12.0,256,6.72,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 7025 ultra,9466828.219099512,5910151.104100946,4272590.376194736,8478074.60955868
7350000.0,12.0,256,6.77,OLED,120.0,50,2,Realme,Medium,HD,Dimensity 7300,9057599.069576811,5818030.367325144,10622259.972943468,8546529.176983478
4550000.0,12.0,512,6.72,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,9168222.172149617,5795715.337238996,8814153.412615655,8514044.54111523
8250000.0,12.0,512,6.83,OLED,120.0,50,3,Realme,High,HD,Snapdragon 7,8947561.112070294,5818030.367325144,10622259.972943468,8546529.176983478
3850000.0,4.0,64,6.3,IPS LCD,60.0,16,2,Realme,Medium,HD,Snapdragon 710,9328646.400917694,5795715.337238996,4234313.623719911,8514044.54111523
6600000.0,4.0,64,6.5,IPS LCD,90.0,64,3,Realme,Medium,HD,Helio G90,9380919.12819042,5910151.104100946,4272590.376194736,8478074.60955868
6600000.0,6.0,64,6.6,IPS LCD,90.0,64,4,Realme,Medium,HD,Snapdragon 720g,9419555.491826786,5827879.903132269,4344292.7188585885,8622095.701029267
5450000.0,8.0,128,6.4,Super AMOLED,90.0,108,3,Realme,Medium,HD,Snapdragon 680,8157749.058715783,5795715.337238996,7485180.937359171,8514044.54111523
9450000.0,8.0,256,6.4,Super AMOLED,90.0,50,3,Realme,High,HD,Dimensity 920,9596677.181913774,5818030.367325144,7690201.089084303,8546529.176983478
6450000.0,8.0,128,6.6,IPS LCD,120.0,64,3,Realme,Medium,HD,Snapdragon 695,8378863.452005407,5806373.631471516,4288959.5418210775,8557935.866096748
2450000.0,4.0,64,6.52,IPS LCD,60.0,8,1,Realme,Low,HD,Sc9863a 8 ,9861511.041009463,5744001.104100946,4366588.32807571,8558835.587253692
2250000.0,3.0,32,6.5,IPS LCD,60.0,8,1,Realme,Low,HD,Tiger t612 8,8311444.5498216,5818030.367325144,4303207.424525562,8546529.176983478
2020000.0,4.0,64,6.5,IPS LCD,60.0,8,1,Realme,Low,HD,Sc9863a 8 ,9861511.041009463,5744001.104100946,4366588.32807571,8558835.587253692
2750000.0,4.0,128,6.5,IPS LCD,60.0,50,2,Realme,Low,HD,Tiger t612 8,8073526.697044047,5795715.337238996,4234313.623719911,8514044.54111523
3250000.0,6.0,128,6.6,IPS LCD,60.0,50,3,Realme,Medium,HD,Tiger t616 8,9271373.673644967,5806373.631471516,4288959.5418210775,8557935.866096748
2750000.0,6.0,128,6.74,IPS LCD,90.0,50,2,Realme,Low,HD,Tiger t612 8,8311444.5498216,5818030.367325144,4303207.424525562,8546529.176983478
3015000.0,4.0,64,6.7,IPS LCD,90.0,50,2,Realme,Medium,HD,Tiger t612 8,8287316.185391895,5910151.104100946,4272590.376194736,8478074.60955868
4250000.0,6.0,128,6.74,IPS LCD,90.0,50,1,Realme,Medium,HD,Tiger t612 8,8427408.83280757,5827879.903132269,4344292.7188585885,8622095.701029267
4050000.0,8.0,256,6.72,IPS LCD,90.0,64,2,Realme,Medium,HD,Helio G88,9310464.582735876,5744001.104100946,4366588.32807571,8558835.587253692
3150000.0,8.0,256,6.75,IPS LCD,90.0,50,1,Realme,Medium,HD,Tiger t612 8,8280585.4161611255,5806373.631471516,4288959.5418210775,8557935.866096748
3150000.0,6.0,128,6.67,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300,7848071.639360944,5827879.903132269,4344292.7188585885,8622095.701029267
3650000.0,8.0,256,6.72,IPS LCD,90.0,50,1,Realme,Medium,HD,Helio G85,6883690.021583928,5827879.903132269,4344292.7188585885,8622095.701029267
4150000.0,8.0,256,6.72,IPS LCD,90.0,108,2,Realme,Medium,HD,Snapdragon 685,8806408.83280757,5806373.631471516,4288959.5418210775,8557935.866096748
3850000.0,6.0,128,6.72,IPS LCD,120.0,50,2,Realme,Medium,HD,Dimensity 6100,8717208.83280757,5744001.104100946,4366588.32807571,8558835.587253692
